album_id,album_comments,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
18413,0,12-06-2015,10-06-2015,0,3257,The Mic'd Time​-​Scene,5,Album,Running Point
18414,0,12-06-2015,09-06-2015,0,7269,Mix Tape #1,10,Album,Sloom
18415,0,12-06-2015,02-06-2015,0,33328,Back in Business Vol. 3,11,Album,MJ MJ Records
18416,0,12-06-2015,20-05-2015,1,52406,The Lars Demos,13,Album,Coin Locker Kid
18417,0,12-06-2015,23-06-2012,3,45853,The Ghost Sonata,21,Album,Coin Locker Kid
18418,0,13-06-2015,13-06-2015,1,15244,Gaia,7,Album,North Hive
18419,0,13-06-2015,13-06-2015,0,14946,The House That Freud Built,6,Album,Stanislav Bobrytskyy and Michail Paramzin
1842,0,23-01-2009,24-12-2008,6,16638,Live at WFMU on Marty McSorley's show on 10/24/2008,8,Radio Program,Ducktails
18420,0,13-06-2015,00-00-0000,0,5530,Futuro Primitivo,17,Album,Various Artists [You Are Not Stealing Records]
18421,0,14-06-2015,14-06-2015,0,15058,AG Davis & The Boy + Girl,11,Album,AG Davis & The Boy + Girl
18425,0,14-06-2015,00-00-0000,1,5194,Major Melon Farmer,1,Album,Kathleen Martin
18426,0,14-06-2015,00-00-0000,2,28011,Goodnight Sunlight,17,Album,Ketsa
18428,0,14-06-2015,00-00-0000,2,9144,Factory Life,5,Album,Dead End Canada
18429,0,15-06-2015,15-06-2015,0,1596,Looney Cosmos,1,Album,Oblivian Substanshall
18430,0,15-06-2015,00-00-0000,0,22711,Alternate EP,8,Album,S.J. Mellia
18431,1,15-06-2015,15-06-2015,0,3589,Mad Masks,7,Album,Mad Masks
18432,0,15-06-2015,00-00-0000,1,30468,Aquarius Unfolds,13,Album,Ketsa
18433,1,15-06-2015,00-00-0000,0,43137,Dance 2 The Music EP,6,Album,Dan Lizard
18435,1,16-06-2015,00-00-0000,2,27046,The Dirt EP,5,Album,The Willing
18436,0,16-06-2015,00-00-0000,4,203395,Primary Perception Instrumentals,11,Album,Nick Jaina
18437,0,16-06-2015,01-01-2014,1,40929,Emergence,4,Album,Satellite Ensemble
18438,0,16-06-2015,00-00-0000,3,27145,DNVN,5,Album,DNVN
18439,1,16-06-2015,00-00-0000,3,196799,Oblique Strategies,15,Album,Ray Rude
18440,0,16-06-2015,00-00-0000,3,136088,Freeway Romantics: The Greatest Hits,18,Album,Charlie Salas-Humara
18441,0,16-06-2015,00-00-0000,1,141091,Blues Guitar Instrumentals,6,Album,Tate Peterson
18442,0,16-06-2015,00-00-0000,6,72344,Dreams,7,Album,Tonality Star
18444,2,17-06-2015,00-00-0000,0,74617,"Making Eyes With,,,",17,Album,Teddy and Marge
18445,0,17-06-2015,00-00-0000,11,201314,Big Picture Show Instrumentals,12,Album,Alialujah Choir
18446,0,18-06-2015,18-06-2015,0,5364,[EPV_174] Three Works,1,Album,Koen Daigaku
18447,0,18-06-2015,13-06-2015,0,7073,"Live on WFMU with Todd-o-phonic Todd: June 13, 2015",7,Radio Program,Spider Bags
18448,0,18-06-2015,18-06-2015,0,9975,"Live on WFMU's The Evan ""Funk"" Davies Show - June 17, 2015",13,Album,Cold Beat
18449,0,18-06-2015,15-06-2015,1,9323,"Live on WFMU's Three Chord Monte with Joe Belock: June 15, 2015",6,Radio Program,Kurt Baker
18451,0,18-06-2015,00-00-0000,1,8964,Phatte Harry - Singles,1,Single Tracks,Phatte Harry
18452,1,18-06-2015,18-06-2015,13,176785,Music For Podcasts,15,Album,Lee Rosevere
18453,0,18-06-2015,18-06-2015,0,49093,Facts To Guide Your Move,11,Album,Apache Tomcat
18455,0,19-06-2015,19-06-2015,0,2238,The Olympic Scheme CD-R (2007),1,unknown,Los Llamarada
18456,0,19-06-2015,13-04-2010,0,37822,Nine Melodies for the Sad Sinister Waitress,9,unknown,happiness in aeroplanes
18457,0,19-06-2015,22-02-2011,0,47929,A History of Water,16,unknown,happiness in aeroplanes
18459,3,19-06-2015,30-12-2011,1,46100,Film,17,unknown,happiness in aeroplanes
18460,1,19-06-2015,00-00-0000,0,13839,"Utopia, Ohio and other Ghost Towns",13,unknown,"Utopia, Ohio"
18462,0,21-06-2015,21-06-2015,0,7397,Hibernation,6,Album,Ga22
18465,0,22-06-2015,00-00-0000,7,21329,She Thinks Herself Immortal,11,Album,Jim Rooster
18466,0,22-06-2015,00-00-0000,7,25428,"And then, the mountains moved",6,Album,James Joshua Otto
18467,0,22-06-2015,00-00-0000,2,19991,Frozen Houses EP,7,Album,Frozen Houses Music
18468,0,22-06-2015,00-00-0000,1,7035,8bits Forward,7,Album,Dr. RemiX
18469,0,22-06-2015,00-00-0000,0,47437,Dah Gunk,5,Album,Ryan Cross
18472,1,23-06-2015,00-00-0000,1,16043,Rokko,2,Single Tracks,Moro Kaju
18473,0,23-06-2015,00-00-0000,1,6476,Nighthawks EP,4,Album,Pierce Murphy
18474,1,23-06-2015,00-00-0000,9,78477,Skid Row EP,5,Album,Audiobinger
18475,0,23-06-2015,23-06-2015,0,13371,Beware! Vision Vol 1: Simon Waldram 31/08/13,6,Album,Simon Waldram
18476,0,24-06-2015,10-06-2015,1,22634,North From Your Heart: Wooden Ambulance Remixed,15,Album,Wooden Ambulance
18477,0,24-06-2015,00-00-0000,0,8272,I'm Sorry! This Is Abuse!,8,Album,Argument Clinic
18478,0,24-06-2015,00-00-0000,0,5803,A Dudva Visszatér II,11,Album,Gazprom
18479,0,25-06-2015,25-06-2015,0,1608,FS1,6,Album,Found Sound
18480,0,25-06-2015,00-00-0000,0,43358,Arrow's Rest,9,Album,Nutmeg
18481,0,25-06-2015,25-06-2015,0,3050,"Live on WFMU with Liz Berg - May 12, 2015",6,Album,Mikal Cronin
18482,0,25-06-2015,00-00-0000,2,76649,Rituals,7,Album,Satellite Ensemble
18483,0,25-06-2015,25-06-2015,0,1020,"Live on WFMU's The Flour Hour with DJ Large Margin - June 15, 2015",6,Album,Eartheater
18484,0,25-06-2015,25-06-2015,1,13208,"Live on WFMU's Three Chord Monte with Joe Belock - June 22, 2015",7,Album,The Britemores
18485,0,25-06-2015,25-06-2015,0,4604,"Live on WFMU's 100% Whatever with Mary Wing - June 21, 2015",7,Album,Birdstriking
18486,0,26-06-2015,21-01-2008,0,10542,Kersche Remixed,15,Album,Norton
18487,0,26-06-2015,17-04-2014,2,29362,A Course in the Theory of Drones,15,Album,Percival Pembroke
18488,0,26-06-2015,11-08-2013,2,10557,Dred Reggae,6,Album,Med Dred
18489,0,26-06-2015,06-07-2013,0,7555,Guetto Roots Of Dub (Vol.1),18,Album,Negritage
18490,0,26-06-2015,26-06-2015,0,5058,The Beauty of Blasphemy,4,Album,METEK and Sean Derrick Cooper Marquardt
18491,0,26-06-2015,01-02-2012,0,10308,Analogue Mountain,14,unknown,Electric Mirrors
18492,0,26-06-2015,18-08-2012,0,9408,Unlimited Dream Company,10,unknown,Electric Mirrors
18493,0,27-06-2015,00-00-0000,0,3315,Orphans (Archives 2008-2012),14,Album,The Womb
18494,4,27-06-2015,27-06-2015,4,19850,Love Wins,1,Album,Lee Rosevere
18495,0,28-06-2015,28-06-2015,0,15103,A Tribute to the Passing Of Christopher Lee & Ornette Coleman,30,Album,A Sound Embrace
18496,0,28-06-2015,00-00-0000,3,54099,Funkadelicoscious,8,Album,Ketsa
18497,0,28-06-2015,29-06-2015,1,31209,Earth Tones,10,Album,Floating Spirits
18498,0,30-06-2015,00-00-0000,0,9639,Squirrel Fantastic,17,Album,Léo Doubich & Benjamin Bret
18499,0,01-07-2015,01-07-2015,0,8837,NEW 10,10,Album,Various Artists [NEW/esc.rec.]
185,0,26-11-2008,01-05-2001,1,314,SNAP!,2,Album,Ethan Persoff
18500,0,01-07-2015,00-00-0000,1,10832,"Loving You, Ah!",1,Album,Kathleen Martin
18501,0,01-07-2015,00-00-0000,8,88567,Message,23,Album,Jahzzar
18502,0,01-07-2015,01-11-2013,0,18431,Explorations in dub,17,Album,Various Artists
18503,0,01-07-2015,00-00-0000,0,6396,"The Smiley Frowny Spider: Introducing Electroblurgen, who are happy and sad",2,Album,Electroblurgen
18505,0,03-07-2015,03-07-2015,1,7514,[EPV_175] forKD,5,Album,-ono-
18506,0,03-07-2015,00-00-0000,1,15753,The Refreshingly Hothouse Porch,17,unknown,Vitamin Pets
18507,0,03-07-2015,03-07-2015,0,16424,Ergo Protagonists,37,Album,Jaan Patterson
18510,0,03-07-2015,00-00-0000,0,14453,Horse Helpers of the High Country,11,Album,Vitamin Pets
18511,0,03-07-2015,03-07-2015,11,73843,Open Road Music Vol.1,8,Album,Audiobinger
18512,0,04-07-2015,04-07-2015,0,6663,Nudo de Cables en la Garganta,8,Album,Alas de Mosca
18513,0,06-07-2015,00-00-0000,1,78560,Luna,39,unknown,Anitek
18514,0,06-07-2015,00-00-0000,0,5868,Rainclouds,1,Album,Dot Dash
18516,0,07-07-2015,00-00-0000,0,1437,SUW Remix Project,3,Album,SUW Remix Project
18517,0,07-07-2015,00-00-0000,0,7920,BUFET,8,Album,VIC BANG
18518,0,07-07-2015,00-00-0000,0,6967,Tricephalic Head (SIltbreeze 2014 lp),21,Album,People Skills
18519,0,07-07-2015,00-00-0000,0,3078,CXLVIII EP,4,Album,CXLVIII
1852,0,26-01-2009,10-01-2009,0,7029,Live at WFMU on Transpacific Sound Paradise 1/10/2009,4,Live Performance,Watcha Clan
18520,1,07-07-2015,00-00-0000,1,23871,Black Generation,32,Album,Balkan Under The Radar vol. 3
18523,5,08-07-2015,08-07-2015,29,463630,The Scope,9,Album,Kai Engel
18525,4,09-07-2015,00-00-0000,3,95699,Bonfire Music,19,Album,David Mumford
18526,0,09-07-2015,07-07-2015,1,15261,Basscoast,3,Album,Artem Bemba
18528,0,09-07-2015,09-07-2015,0,5173,Live on CKUT's New Shit,2,Radio Program,Chris Corsano/Mette Rasmussen
18529,0,09-07-2015,09-07-2015,0,7069,"Live on WFMU with Brian Turner - July 7, 2015",10,Album,Sewers
18530,0,09-07-2015,09-07-2015,0,19489,"Live on WFMU's Three Chord Monte with Joe Belock - June 29, 2015",6,Album,Gorilla Chief
18531,0,09-07-2015,09-07-2015,0,5669,"Live on WFMU's The Flour Hour with DJ Large Margin - July 6, 2015",6,Album,Mowri
18532,0,09-07-2015,00-00-0000,1,1268,"""Brown Piss Junkie"" split cassette",23,Album,Brown Piss
18533,0,09-07-2015,00-00-0000,2,119485,Lithium Instrumentals,19,Album,Damon Boucher
18535,0,10-07-2015,10-07-2015,0,13602,Radius PATCH 12: Weather,3,Album,Various Artists (Radius)
18536,0,10-07-2015,00-00-0000,1,5574,A.W.A.R.M. Signal,1,Single Tracks,P C III
18538,0,11-07-2015,11-07-2015,0,10972,Ghost By Nature - Replicant Ep,2,Album,Krowne
18539,0,12-07-2015,13-07-2015,0,4526,Solitude,6,Album,Squire Tuck
18540,0,12-07-2015,00-00-0000,2,12144,In This Light,10,Album,Eric & Magill
18541,0,12-07-2015,14-07-2015,0,19409,La bèl pop (fifth anniversary compilation),20,Album,Various Artists La bel
18542,0,13-07-2015,14-07-2015,0,25031,LCL Netlabel day compilation 2015,14,Album,LCL Family
18543,0,13-07-2015,14-07-2015,0,8168,OICHO Dubclash,8,Album,OICHO Dubclash
18544,0,13-07-2015,14-07-2015,0,18375,Marked Magic,5,Album,Keshco
18545,0,13-07-2015,13-07-2015,0,10626,In A Perfect World,11,Album,Uncle Neptune
18546,0,13-07-2015,13-07-2015,0,6797,Certainty Reducing Signals,10,Album,C. Reider
18547,0,14-07-2015,00-00-0000,0,12692,Antique Phonograph Music Program 01/06/2015,8,unknown,Antique Phonograph Music Program [Various Artists]
18548,0,14-07-2015,15-10-2014,1,12820,Onna No Kanojo (1988),5,Album,Yoshida Com
18549,0,14-07-2015,15-07-2015,0,3894,[EPV_176] forUM,4,Album,-ono-
18550,0,14-07-2015,14-07-2015,0,5536,Smiles,8,Album,Germanager
18551,0,14-07-2015,14-07-2015,0,2245,Добро пожаловать в Москвич,2,Album,Pk jazz Collective
18552,0,14-07-2015,00-00-0000,3,34623,"Ad Astra, Vol. 2",16,Album,P C III
18555,0,15-07-2015,01-08-2011,0,5422,Traditions (2011 cdr),8,Album,People Skills
18556,0,15-07-2015,00-00-0000,0,5827,Haruki and the Dreamer,4,Album,Ben McElroy
18558,0,16-07-2015,16-07-2015,0,1182,Hedgerows2,6,Album,dadala
18560,0,16-07-2015,00-00-0000,1,20719,Waltz to a Wood Thrush,5,Album,Kathleen Martin
18561,0,16-07-2015,02-03-2015,0,9630,Landslag Norður Íslands (The Landscape of North Iceland),4,Album,The Gateless Gate
18562,0,16-07-2015,16-07-2015,0,712,"Live on WFMU with Brian Turner - June 9, 2015",2,Album,Mark Dwinell
18563,0,16-07-2015,16-07-2015,0,5627,Live at Primavera Sound 2015,16,Album,White Hills
18564,0,16-07-2015,16-07-2015,0,6235,"Live on WFMU's 100% Whatever with Mary Wing - July 12, 2015",7,Album,Monk Parker
18565,0,16-07-2015,00-00-0000,6,102222,Jonah's Message for New York,11,Album,Doctor Turtle
18566,0,16-07-2015,00-00-0000,1,27572,Free Sampler,12,Album,A Ninja Slob Drew Me
18567,2,16-07-2015,00-00-0000,3,262652,"Young, Tough, Terrible",11,Album,Josh Spacek
18568,0,16-07-2015,00-00-0000,3,121663,Cold Truth,8,Album,Alan Singley
18569,2,16-07-2015,00-00-0000,12,294358,Anamorphic Orchestra,8,Album,Anamorphic Orchestra
18570,3,17-07-2015,04-05-2015,0,21760,Kaos O Labo (Piece of Wood),10,Album,Salmo
18571,0,17-07-2015,17-07-2015,2,16344,everything in ones and zeros,7,Album,The Black Penguins
18572,0,17-07-2015,00-00-0000,1,9096,Antique Phonograph Music Program 01/13/2015,9,unknown,Antique Phonograph Music Program [Various Artists]
18573,0,17-07-2015,00-00-0000,1,15331,Antique Phonograph Music Program 01/20/2015,12,unknown,Antique Phonograph Music Program [Various Artists]
18574,0,17-07-2015,00-00-0000,1,7303,BAM,5,Album,Vholtz
18576,0,17-07-2015,00-00-0000,1,20589,Antique Phonograph Music Program 02/03/2015,11,unknown,Antique Phonograph Music Program [Various Artists]
18577,0,17-07-2015,00-00-0000,0,20524,Faces,13,unknown,Derek Clegg
18578,0,18-07-2015,19-01-2012,0,25886,Microcosmos,12,Album,Distant 294
18579,0,18-07-2015,20-09-2011,0,3890,Ersatz,3,Album,The  Easton Ellises
18580,0,18-07-2015,04-06-2011,0,8347,Forgotten Evils,6,Album,Aktivehate
18581,0,18-07-2015,16-04-2011,0,5906,Black Love,3,Album,The  Easton Ellises
18582,0,19-07-2015,00-00-0000,1,34759,ALLBIOM,28,Album,Kosta T
18583,0,19-07-2015,19-07-2015,0,14662,Cracked and Faded,14,Album,Prana-Bindu
18584,0,19-07-2015,01-01-2010,0,12289,Stranger in the Ringer,13,Album,The Carnys
18586,0,21-07-2015,21-07-2015,1,10785,Birnam Wood,4,Album,Divine Electronics & Forlon
18587,1,21-07-2015,21-07-2015,1,25018,S/T,16,Album,Known Ocean
18588,0,21-07-2015,21-07-2015,0,30042,Orpheus's Walk,10,Album,Sci Fi Industries
18589,2,22-07-2015,07-06-2015,0,12892,MMMMMMMMMMacbeth,9,Album,Kosta T
18591,0,22-07-2015,22-07-2015,0,1600,An Eighteenth Century Exmoor Morn,9,Single Tracks,Squire Tuck
18592,0,22-07-2015,00-00-0000,1,10078,Antique Phonograph Music Program 02/10/2015,6,unknown,Antique Phonograph Music Program [Various Artists]
18594,0,22-07-2015,00-00-0000,2,16264,Antique Phonograph Music Program 02/17/2015,5,unknown,Antique Phonograph Music Program [Various Artists]
18595,0,22-07-2015,00-00-0000,3,39097,Do Not Track,10,Album,Jason Staczek
18596,0,22-07-2015,00-00-0000,0,13091,Antique Phonograph Music Program 02/24/2015,5,unknown,Antique Phonograph Music Program [Various Artists]
18597,0,22-07-2015,00-00-0000,1,2748,Arabikom,1,Album,Hicham Chahidi
18599,0,22-07-2015,00-00-0000,0,904,Free Switzerland,1,Album,Hicham Chahidi
186,0,26-11-2008,08-01-2009,0,444,"""I Stayed Home ..."" (single)",1,Single Tracks,Ethan Persoff
18600,0,22-07-2015,00-00-0000,0,18877,Antique Phonograph Music Program 03/03/2015,6,unknown,Antique Phonograph Music Program [Various Artists]
18601,0,23-07-2015,00-00-0000,1,5075,Live at Primavera Sound 2015,4,Live Performance,Disappears
18602,0,23-07-2015,22-07-2015,0,10442,"Live on WFMU's The Evan ""Funk"" Davies Show: July 22, 2015",8,Radio Program,Real Numbers
18603,0,23-07-2015,12-07-2015,0,19322,"Live on WFMU's Burn It Down with Nate K: July 12, 2015",9,Radio Program,Big Quiet
18604,0,23-07-2015,14-07-2015,0,3970,"Live on WFMU with Irene Trudel: July 14, 2015",5,Radio Program,Eszter Balint
18605,0,23-07-2015,23-07-2015,0,39818,Awkward Balance,7,Album,Life Like Thunderstorms
18606,1,23-07-2015,19-10-2014,0,6818,Ib.ex.ib,4,Album,Guili Guili Goulag
18607,0,25-07-2015,25-07-2015,0,4915,Outline: Selected Results,10,Album,Sound Spread
18608,0,25-07-2015,25-07-2015,0,2677,Ups and Downs,4,Album,Third Mind Movement
18609,0,25-07-2015,25-07-2015,1,16137,Diary,9,Album,The Fischermen
18610,0,25-07-2015,07-06-2015,2,29511,ALLBIOM,12,Album,Castello di Trokai
18611,0,25-07-2015,25-07-2015,1,12886,Argurra Sector,5,Album,Igor Amokian
18612,0,25-07-2015,25-07-2015,0,34931,SLAV,10,Album,Filip Roter
18613,2,25-07-2015,25-07-2015,6,67967,Convalescence,6,Album,Anima
18614,0,25-07-2015,30-07-2015,0,46262,Celebrity fever / Reworks and dubs,28,Album,Zion Dirty Sound
18615,0,25-07-2015,00-00-0000,1,65537,The Big Picture,4,Album,Morphamish
18616,0,26-07-2015,00-00-0000,1,5715,Black or White Oar,1,Single Tracks,P C III
18617,0,28-07-2015,10-05-2009,1,3793,fds,1,Album,OCP
18618,0,28-07-2015,28-07-2015,2,55705,the wilderness i want,20,Album,Jim Rooster
18620,0,29-07-2015,30-03-2015,5,74164,Melange,7,Album,DarkSunn
18627,0,29-07-2015,29-07-2015,0,9844,"Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015",6,Album,Joanna Sternberg
18629,0,29-07-2015,29-07-2015,0,6256,"Live on WFMU's Three Chord Monte with Joe Belock - July 27, 2015",6,Album,Ace & the Gulls
18632,0,30-07-2015,00-00-0000,0,38216,I used to think I was simple but I was wrong,20,unknown,Mr. & Mrs. Smith
18633,0,30-07-2015,29-07-2015,0,3958,Dead Brother,1,Album,intouch
18634,0,30-07-2015,00-00-0000,0,7463,One Million Ways,1,Album,K3N
18635,0,30-07-2015,29-04-2014,1,25068,Major Melodies Backward Beginnings,14,Album,J Burn
18636,0,30-07-2015,02-07-2015,2,24336,Sunrise Highway,9,Album,Westy Reflector
18637,0,31-07-2015,31-07-2015,0,7920,Introducing...Blunderphonics,10,Album,Blunderphonics
18638,1,31-07-2015,00-00-0000,3,161030,The Music of the Now Age III,32,Album,Fortune 500
18639,1,31-07-2015,02-08-2015,8,14189,Midnight City,6,Album,Alasdair Cooper
18640,1,31-07-2015,01-07-2015,3,7725,Demo EP,6,Album,VISITORS
18641,0,31-07-2015,01-08-2015,0,16835,The Northfield EP,15,Album,Blunderphonics
18642,0,01-08-2015,00-00-0000,0,55161,Moontime,3,Album,Ainst Char
18643,0,01-08-2015,00-00-0000,2,38380,People UNlike Us (a theme compilation of remastered tracks),7,Album,Kathleen Martin
18644,3,02-08-2015,02-08-2015,22,102675,Thoughtless,5,Album,Chris Zabriskie
18645,0,02-08-2015,00-00-0000,1,4998,The Watch Towers of Metropolis A,3,Album,The Fucked Up Beat
18647,0,03-08-2015,00-00-0000,0,8726,Impertinences,13,Album,Son Altesse curieuse
18648,0,03-08-2015,00-00-0000,0,6120,Raw Live,3,Album,STYPTIC
1865,0,26-01-2009,10-09-2008,7,10482,Hayvanlar Alemi Tatilde,10,Album,Hayvanlar Alemi
18650,0,04-08-2015,31-07-2015,0,7677,I Dreamt Kimbugani,5,Album,Tandem Hat
18651,0,04-08-2015,01-04-2011,0,2577,Give It To U,10,Album,Breatherholes
18652,0,04-08-2015,26-10-2011,0,2750,Complete Early Recordings,14,Album,Breatherholes
18653,0,04-08-2015,01-09-2012,0,4881,Come Home,10,Album,Breatherholes
18654,0,04-08-2015,07-08-2014,0,4458,This Is All There Is,10,Album,Lesser Beings
18655,0,04-08-2015,21-07-2015,0,7030,Straight World,10,Album,Zena
18656,0,04-08-2015,22-06-2015,0,14404,...Are Free and Dumb,10,Album,People
18658,0,04-08-2015,00-00-0000,0,20186,El Preso Numero Nueve (remaster),2,Album,Kathleen Martin
18659,0,04-08-2015,00-00-0000,1,1458,Infinity,1,Single Tracks,P C III
18662,0,05-08-2015,11-08-2015,2,4871,Selections Vol.7,4,Album,Noise Problems Selections
18663,0,05-08-2015,00-00-0000,0,20622,Antique Phonograph Music Program 03/24/2015,7,unknown,Antique Phonograph Music Program [Various Artists]
18664,0,05-08-2015,00-00-0000,0,28200,Antique Phonograph Music Program 03/31/2015,7,unknown,Antique Phonograph Music Program [Various Artists]
18665,0,05-08-2015,00-00-0000,1,3569,Dead Dog Barking,10,Album,Bad Ronald
18668,0,06-08-2015,00-00-0000,0,10765,Live at Primavera Sound 2015,9,Live Performance,Ex Hex
18669,0,06-08-2015,06-08-2015,0,7561,"Live on WFMU's Burn It Down! with Nate K - August 2, 2015",9,Album,Bummers Eve
18671,0,06-08-2015,06-08-2015,0,18650,The Dread - FMA Sampler,5,Album,The Dread
18673,0,07-08-2015,00-00-0000,0,9273,Live in Potsdam,6,Album,Dropout Patrol
18674,0,07-08-2015,00-00-0000,0,23117,Gauge Demo Tapes 1997-1998,15,Album,Ian Alex Mac
18675,0,07-08-2015,14-06-2011,1,37920,A Minha Embala,8,Album,A Minha Embala (Aline Frazão e César Herranz)
18676,0,07-08-2015,00-00-0000,1,32411,Chapter One,6,Album,Andrew Seistrup
18677,0,07-08-2015,00-00-0000,0,7763,Be Back Soon EP,3,Album,David Mumford
18678,4,07-08-2015,00-00-0000,1,30913,Night Moves,13,Album,David Mumford
18679,0,08-08-2015,08-08-2015,2,54153,Pocket Boy,12,Album,Azureflux
18682,0,09-08-2015,10-08-2015,2,5366,Here At Last,1,Single Tracks,Andrew Seistrup
18683,0,10-08-2015,07-08-2015,0,5587,[EPV_177] Six Story Pagoda,6,Album,element orchestra
18684,0,10-08-2015,00-00-0000,1,1634,Zasiaty hnev,3,Single Tracks,The Citadel
18691,0,11-08-2015,07-08-2015,0,26113,urbanscapes,7,Album,Denitsa Mineva & Kosta T
18694,0,11-08-2015,11-08-2015,0,3970,Obscured Vision,6,Album,Squire Tuck
18695,0,11-08-2015,00-00-0000,0,4959,NEVERNOT,1,Single Tracks,P C III
18697,0,12-08-2015,24-10-2011,1,117352,Love For Everyone Everywhere,14,Album,Boss Bass
18698,0,12-08-2015,00-00-0000,0,23413,Selections Vol.8,4,Album,Noise Problems Selections
18699,0,12-08-2015,12-05-2015,2,1291,The 1 Upper,6,Album,Cassette Tape Bandits
187,0,26-11-2008,01-10-2002,0,2565,25 Lessons in HYPNOTISM,6,Album,Ethan Persoff
18700,0,12-08-2015,26-05-2015,2,5168,Spot Rockers,11,Album,Cassette Tape Bandits
18701,0,12-08-2015,02-06-2015,2,4344,The Shonen Sporks EP,8,Album,Cassette Tape Bandits
18702,0,12-08-2015,14-07-2015,2,24798,Music For Film (Not Porn),9,Album,Pimpstrut Local #13
18703,0,12-08-2015,07-07-2015,1,13888,The Life And Death Of The Party,5,Album,Pimpstrut Local #13
18704,0,12-08-2015,28-07-2015,1,32051,Playon Playaz,5,Album,Pimpstrut Local #13
18705,0,12-08-2015,14-07-2015,1,7584,SIX ONNA 7 (Part 3.5),6,Album,Tha Silent Partner
18706,0,12-08-2015,14-07-2015,1,2444,SIX ONNA 7 (Part 1),2,Album,C-Doc
18707,0,12-08-2015,14-07-2015,1,4866,Origination 1,4,Album,mGee
18708,0,12-08-2015,14-07-2015,1,20395,bloc Sonics: Tha TSPmentals,8,Album,CM & Tha Silent Partner
18709,0,12-08-2015,14-07-2015,1,5184,Fortress Of Suckitude EP,3,Album,Armie And The Strutters
18711,0,12-08-2015,00-00-0000,0,40471,Antique Phonograph Music Program 04/07/2015,7,unknown,Antique Phonograph Music Program [Various Artists]
18713,0,12-08-2015,00-00-0000,0,8726,Awful Gospel EP,3,Album,Krestovsky
18717,0,15-08-2015,00-00-0000,0,9275,Res Ipsa Loquitur,13,Album,Future Sauce
18718,0,16-08-2015,00-00-0000,0,1515,Robot Pants,1,Single Tracks,Bad Ronald
18719,0,16-08-2015,16-08-2015,6,95377,Inner Mechanics,29,Album,Peter Rudenko
18720,1,18-08-2015,00-00-0000,0,3119,Sleep with me,3,Album,G.
18721,0,18-08-2015,01-10-2005,0,26059,The Rocket Breaks Down,12,Album,The Rebel
18723,2,19-08-2015,00-00-0000,2,44604,"David Amber and Friends, Vol. 1",10,Album,David Amber
